time/s	<Ewe/V>	I/mA	
2.946305125570070E+003	3.7378869E+000	1.9330283E+002
2.946405125567544E+003	3.7326694E+000	1.9336012E+002
2.946505125565018E+003	3.7210269E+000	1.9331557E+002
2.946605125562492E+003	3.7330337E+000	1.9327736E+002
2.946705125559965E+003	3.7258708E+000	1.9328372E+002
2.946805125557439E+003	3.7263420E+000	1.9331557E+002
2.946905125554913E+003	3.7261484E+000	1.9330283E+002
2.947005125552387E+003	3.7322717E+000	1.9327101E+002
2.947105125549861E+003	3.7355535E+000	1.9327736E+002
2.947205125547334E+003	3.7261503E+000	1.9325826E+002
2.947305125544808E+003	3.7307510E+000	1.9329012E+002
2.947405125542282E+003	3.7273719E+000	1.9330920E+002
2.947505125539756E+003	3.7259738E+000	1.9325826E+002
2.947605125537229E+003	3.7304986E+000	1.9325826E+002
2.947705125534703E+003	3.7286963E+000	1.9332829E+002
2.947805125532177E+003	3.7275333E+000	1.9332829E+002
2.947905125529651E+003	3.7349942E+000	1.9334740E+002
2.948005125527125E+003	3.7368076E+000	1.9325826E+002
2.948105125524598E+003	3.7364101E+000	1.9322643E+002
2.948205125522072E+003	3.7303030E+000	1.9329646E+002
2.948305125519546E+003	3.7336500E+000	1.9327736E+002
2.948405125517020E+003	3.7300172E+000	1.9324553E+002
2.948505125514494E+003	3.7303424E+000	1.9328372E+002
2.948605125511967E+003	3.7410238E+000	1.9327736E+002
2.948705125509441E+003	3.7324824E+000	1.9329646E+002
2.948805125506915E+003	3.7330279E+000	1.9332193E+002
2.948905125504389E+003	3.7260547E+000	1.9328372E+002
2.949005125501862E+003	3.7309256E+000	1.9326463E+002
2.949105125499336E+003	3.7346103E+000	1.9330283E+002
2.949205125496810E+003	3.7307703E+000	1.9323280E+002
2.949305125494284E+003	3.7208552E+000	1.9329646E+002
2.949405125491758E+003	3.7297282E+000	1.9326463E+002
2.949505125489231E+003	3.7254357E+000	1.9334103E+002
2.949605125486705E+003	3.7270823E+000	1.9325826E+002
2.949705125484179E+003	3.7224915E+000	1.9326463E+002
2.949805125481653E+003	3.7318990E+000	1.9323917E+002
2.949905125479127E+003	3.7286093E+000	1.9326463E+002
2.950005125476600E+003	3.7317526E+000	1.9325826E+002
2.950105125474074E+003	3.7321746E+000	1.9331557E+002
2.950205125471548E+003	3.7313976E+000	1.9335376E+002
2.950305125469022E+003	3.7319088E+000	1.9329012E+002
2.950405125466496E+003	3.7312708E+000	1.9327101E+002
2.950505125463969E+003	3.7290156E+000	1.9332829E+002
2.950605125461443E+003	3.7299910E+000	1.9325826E+002
2.950705125458917E+003	3.7338710E+000	1.9336012E+002
2.950805125456391E+003	3.7336538E+000	1.9328372E+002
2.950905125453864E+003	3.7297893E+000	1.9327736E+002
2.951005125451338E+003	3.7233696E+000	1.9329646E+002
2.951105125448812E+003	3.7243018E+000	1.9331557E+002
2.951205125446286E+003	3.7260275E+000	1.9327736E+002
2.951305125443760E+003	3.7245164E+000	1.9333467E+002
2.951405125441233E+003	3.7280719E+000	1.9334103E+002
2.951505125438707E+003	3.7272241E+000	1.9334103E+002
2.951605125436181E+003	3.7291260E+000	1.9322008E+002
2.951705125433655E+003	3.7287476E+000	1.9329646E+002
2.951805125431129E+003	3.7298942E+000	1.9334740E+002
2.951905125428602E+003	3.7285974E+000	1.9327736E+002
2.952005125426076E+003	3.7254324E+000	1.9329012E+002
2.952105125423550E+003	3.7257028E+000	1.9329646E+002
2.952205125421024E+003	3.7275321E+000	1.9329012E+002
2.952305125418497E+003	3.7318470E+000	1.9336650E+002
2.952405125415971E+003	3.7320051E+000	1.9334740E+002
2.952505125413445E+003	3.7344398E+000	1.9329646E+002
2.952605125410919E+003	3.7297566E+000	1.9324553E+002
2.952705125408393E+003	3.7345123E+000	1.9326463E+002
2.952805125405866E+003	3.7345514E+000	1.9333467E+002
2.952905125403340E+003	3.7338483E+000	1.9327101E+002
2.953005125400814E+003	3.7232475E+000	1.9331557E+002
2.953105125398288E+003	3.7289321E+000	1.9329646E+002
2.953205125395762E+003	3.7297435E+000	1.9324553E+002
2.953305125393235E+003	3.7333994E+000	1.9330920E+002
2.953405125390709E+003	3.7249532E+000	1.9323917E+002
2.953505125388183E+003	3.7211688E+000	1.9333467E+002
2.953605125385657E+003	3.7225177E+000	1.9328372E+002
2.953705125383131E+003	3.7275116E+000	1.9325191E+002
2.953805125380604E+003	3.7300572E+000	1.9325191E+002
2.953905125378078E+003	3.7269733E+000	1.9330920E+002
2.954005125375552E+003	3.7257297E+000	1.9332829E+002
2.954105125373026E+003	3.7379024E+000	1.9327736E+002
2.954205125370499E+003	3.7230229E+000	1.9331557E+002
2.954305125367973E+003	3.7236419E+000	1.9328372E+002
2.954405125365447E+003	3.7174859E+000	1.9334103E+002
2.954505125362921E+003	3.7265630E+000	1.9325191E+002
2.954605125360395E+003	3.7254908E+000	1.9325826E+002
2.954705125357868E+003	3.7308145E+000	1.9340471E+002
2.954805125355342E+003	3.7335470E+000	1.9322643E+002
2.954905125352816E+003	3.7298238E+000	1.9323280E+002
2.955005125350290E+003	3.7327809E+000	1.9329012E+002
2.955105125347764E+003	3.7253556E+000	1.9333467E+002
2.955205125345237E+003	3.7223125E+000	1.9329012E+002
2.955305125342711E+003	3.7297425E+000	1.9332193E+002
2.955405125340185E+003	3.7382381E+000	1.9335376E+002
2.955505125337659E+003	3.7321258E+000	1.9330283E+002
2.955605125335132E+003	3.7308428E+000	1.9332193E+002
2.955705125332606E+003	3.7343812E+000	1.9329646E+002
2.955805125330080E+003	3.7262204E+000	1.9323280E+002
2.955905125327554E+003	3.7380607E+000	1.9336012E+002
2.956005125325028E+003	3.7297299E+000	1.9330283E+002
2.956105125322501E+003	3.7326975E+000	1.9330283E+002
2.956205125319975E+003	3.7323050E+000	1.9327736E+002
2.956305125317449E+003	3.7379580E+000	1.9333467E+002
2.956405125314923E+003	3.7438715E+000	1.9327736E+002
2.956505125312397E+003	3.7381170E+000	1.9328372E+002
2.956605125309870E+003	3.7384851E+000	1.9334103E+002
2.956705125307344E+003	3.7326183E+000	1.9335376E+002
2.956805125304818E+003	3.7340908E+000	1.9321370E+002
2.956905125302292E+003	3.7399998E+000	1.9327101E+002
2.957005125299766E+003	3.7308543E+000	1.9331557E+002
2.957105125297239E+003	3.7395539E+000	1.9327736E+002
2.957205125294713E+003	3.7373667E+000	1.9325826E+002
2.957305125292187E+003	3.7361255E+000	1.9331557E+002
2.957405125289661E+003	3.7288141E+000	1.9328372E+002
2.957505125287134E+003	3.7319229E+000	1.9328372E+002
2.957605125284608E+003	3.7328148E+000	1.9323917E+002
2.957705125282082E+003	3.7309070E+000	1.9324553E+002
2.957805125279556E+003	3.7301404E+000	1.9337286E+002
2.957905125277030E+003	3.7288058E+000	1.9331557E+002
2.958005125274503E+003	3.7257640E+000	1.9331557E+002
2.958105125271977E+003	3.7301359E+000	1.9330920E+002
2.958205125269451E+003	3.7284942E+000	1.9334103E+002
2.958305125266925E+003	3.7319329E+000	1.9329646E+002
2.958405125264399E+003	3.7338059E+000	1.9319460E+002
2.958505125261872E+003	3.7394385E+000	1.9330283E+002
2.958605125259346E+003	3.7267802E+000	1.9327101E+002
2.958705125256820E+003	3.7281108E+000	1.9323917E+002
2.958805125254294E+003	3.7248673E+000	1.9327101E+002
2.958905125251767E+003	3.7301462E+000	1.9332193E+002
2.959005125249241E+003	3.7317464E+000	1.9329012E+002
2.959105125246715E+003	3.7337005E+000	1.9327736E+002
2.959205125244189E+003	3.7330091E+000	1.9321370E+002
2.959305125241663E+003	3.7263708E+000	1.9327736E+002
2.959405125239136E+003	3.7358868E+000	1.9322008E+002
2.959505125236610E+003	3.7290542E+000	1.9330283E+002
2.959605125234084E+003	3.7258201E+000	1.9327736E+002
2.959705125231558E+003	3.7332191E+000	1.9329012E+002
2.959805125229032E+003	3.7261300E+000	1.9333467E+002
2.959905125226505E+003	3.7240920E+000	1.9327736E+002
2.960005125223979E+003	3.7232306E+000	1.9330283E+002
2.960105125221453E+003	3.7279849E+000	1.9332829E+002
2.960205125218927E+003	3.7244520E+000	1.9329646E+002
2.960305125216400E+003	3.7273769E+000	1.9327736E+002
2.960405125213874E+003	3.7326024E+000	1.9332829E+002
2.960505125211348E+003	3.7303803E+000	1.9328372E+002
2.960605125208822E+003	3.7235970E+000	1.9327736E+002
2.960705125206296E+003	3.7211504E+000	1.9328372E+002
2.960805125203769E+003	3.7220891E+000	1.9334740E+002
2.960905125201243E+003	3.7278793E+000	1.9331557E+002
2.961005125198717E+003	3.7255411E+000	1.9330283E+002
2.961105125196191E+003	3.7282391E+000	1.9327736E+002
2.961205125193665E+003	3.7342286E+000	1.9329012E+002
2.961305125191138E+003	3.7308562E+000	1.9327736E+002
2.961405125188612E+003	3.7292285E+000	1.9335376E+002
2.961505125186086E+003	3.7325695E+000	1.9334740E+002
2.961605125183560E+003	3.7286277E+000	1.9337923E+002
2.961705125181034E+003	3.7322347E+000	1.9325826E+002
2.961805125178507E+003	3.7324717E+000	1.9324553E+002
2.961905125175981E+003	3.7353804E+000	1.9329012E+002
2.962005125173455E+003	3.7283797E+000	1.9337286E+002
2.962105125170929E+003	3.7276635E+000	1.9332829E+002
2.962205125168402E+003	3.7228627E+000	1.9332193E+002
2.962305125165876E+003	3.7198243E+000	1.9324553E+002
2.962405125163350E+003	3.7221582E+000	1.9329646E+002
2.962505125160824E+003	3.7245607E+000	1.9323917E+002
2.962605125158298E+003	3.7302966E+000	1.9329012E+002
2.962705125155771E+003	3.7377427E+000	1.9323917E+002
2.962805125153245E+003	3.7293615E+000	1.9326463E+002
2.962905125150719E+003	3.7340381E+000	1.9325191E+002
2.963005125148193E+003	3.7266419E+000	1.9323280E+002
2.963105125145667E+003	3.7349415E+000	1.9333467E+002
2.963205125143140E+003	3.7358918E+000	1.9329646E+002
2.963305125140614E+003	3.7369769E+000	1.9328372E+002
2.963405125138088E+003	3.7327852E+000	1.9325191E+002
2.963505125135562E+003	3.7351923E+000	1.9327736E+002
2.963605125133035E+003	3.7275620E+000	1.9336650E+002
2.963705125130509E+003	3.7261527E+000	1.9330920E+002
2.963805125127983E+003	3.7247033E+000	1.9323917E+002
2.963905125125457E+003	3.7279027E+000	1.9335376E+002
2.964005125122931E+003	3.7237563E+000	1.9326463E+002
2.964105125120404E+003	3.7260606E+000	1.9329012E+002
2.964205125117878E+003	3.7203112E+000	1.9334740E+002
2.964305125115352E+003	3.7248163E+000	1.9327736E+002
2.964405125112826E+003	3.7206683E+000	1.9330283E+002
2.964505125110300E+003	3.7222655E+000	1.9325826E+002
2.964605125107773E+003	3.7292283E+000	1.9331557E+002
2.964705125105247E+003	3.7252698E+000	1.9328372E+002
2.964805125102721E+003	3.7207701E+000	1.9323917E+002
2.964905125100195E+003	3.7234190E+000	1.9325191E+002
2.965005125097669E+003	3.7225118E+000	1.9331557E+002
2.965105125095142E+003	3.7338314E+000	1.9325191E+002
2.965205125092616E+003	3.7229917E+000	1.9331557E+002
2.965305125090090E+003	3.7212200E+000	1.9327101E+002
2.965405125087564E+003	3.7242594E+000	1.9330283E+002
2.965505125085037E+003	3.7268665E+000	1.9335376E+002
2.965605125082511E+003	3.7282846E+000	1.9332829E+002
2.965705125079985E+003	3.7271290E+000	1.9330920E+002
2.965805125077459E+003	3.7230067E+000	1.9327736E+002
2.965905125074933E+003	3.7260258E+000	1.9327101E+002
2.966005125072406E+003	3.7206275E+000	1.9334740E+002
2.966105125069880E+003	3.7164652E+000	1.9333467E+002
2.966205125067354E+003	3.7179935E+000	1.9334740E+002
2.966305125064828E+003	3.7181294E+000	1.9334740E+002
2.966405125062302E+003	3.7195215E+000	1.9329646E+002
2.966505125059775E+003	3.7271092E+000	1.9331557E+002
2.966605125057249E+003	3.7220891E+000	1.9334740E+002
2.966705125054723E+003	3.7169464E+000	1.9333467E+002
2.966805125052197E+003	3.7192850E+000	1.9327101E+002
2.966905125049670E+003	3.7156045E+000	1.9327101E+002
2.967005125047144E+003	3.7180355E+000	1.9330920E+002
2.967105125044618E+003	3.7239730E+000	1.9327736E+002
2.967205125042092E+003	3.7276099E+000	1.9328372E+002
2.967305125039566E+003	3.7281091E+000	1.9323917E+002
2.967405125037039E+003	3.7237680E+000	1.9334103E+002
2.967505125034513E+003	3.7238026E+000	1.9327101E+002
2.967605125031987E+003	3.7308693E+000	1.9327736E+002
2.967705125029461E+003	3.7339621E+000	1.9329012E+002
2.967805125026935E+003	3.7305684E+000	1.9332829E+002
2.967905125024408E+003	3.7327616E+000	1.9334103E+002
2.968005125021882E+003	3.7292976E+000	1.9328372E+002
2.968105125019356E+003	3.7304749E+000	1.9333467E+002
2.968205125016830E+003	3.7302222E+000	1.9329646E+002
2.968305125014303E+003	3.7285557E+000	1.9332829E+002
2.968405125011777E+003	3.7317598E+000	1.9338560E+002
2.968505125009251E+003	3.7287114E+000	1.9325191E+002
2.968605125006725E+003	3.7210116E+000	1.9332829E+002
2.968705125004199E+003	3.7321486E+000	1.9322008E+002
2.968805125001672E+003	3.7298257E+000	1.9330920E+002
2.968905124999146E+003	3.7291646E+000	1.9329012E+002
2.969005124996620E+003	3.7322800E+000	1.9337286E+002
2.969105124994094E+003	3.7290308E+000	1.9330283E+002
2.969205124991568E+003	3.7326064E+000	1.9329012E+002
2.969305124989041E+003	3.7346618E+000	1.9327736E+002
2.969405124986515E+003	3.7382643E+000	1.9322008E+002
2.969505124983989E+003	3.7307138E+000	1.9332193E+002
2.969605124981463E+003	3.7316139E+000	1.9329646E+002
2.969705124978937E+003	3.7287364E+000	1.9330283E+002
2.969805124976410E+003	3.7360506E+000	1.9322643E+002
2.969905124973884E+003	3.7341473E+000	1.9330283E+002
2.970005124971358E+003	3.7277846E+000	1.9332193E+002
2.970105124968832E+003	3.7293093E+000	1.9330283E+002
2.970205124966305E+003	3.7315364E+000	1.9327736E+002
2.970305124963779E+003	3.7290125E+000	1.9329646E+002
2.970405124961253E+003	3.7284577E+000	1.9322008E+002
2.970505124958727E+003	3.7289939E+000	1.9330283E+002
2.970605124956201E+003	3.7309546E+000	1.9338560E+002
2.970705124953674E+003	3.7287071E+000	1.9324553E+002
2.970805124951148E+003	3.7303693E+000	1.9330920E+002
2.970905124948622E+003	3.7305429E+000	1.9329646E+002
2.971005124946096E+003	3.7304771E+000	1.9334740E+002
2.971105124943570E+003	3.7313867E+000	1.9332193E+002
2.971205124941043E+003	3.7381845E+000	1.9332829E+002
2.971305124938517E+003	3.7285371E+000	1.9331557E+002
2.971405124935991E+003	3.7268181E+000	1.9323280E+002
2.971505124933465E+003	3.7262604E+000	1.9331557E+002
2.971605124930938E+003	3.7290401E+000	1.9330283E+002
2.971705124928412E+003	3.7224553E+000	1.9334740E+002
2.971805124925886E+003	3.7296839E+000	1.9333467E+002
2.971905124923360E+003	3.7226710E+000	1.9329646E+002
2.972005124920834E+003	3.7289617E+000	1.9321370E+002
2.972105124918307E+003	3.7292428E+000	1.9334740E+002
2.972205124915781E+003	3.7261331E+000	1.9332829E+002
2.972305124913255E+003	3.7286510E+000	1.9318187E+002
2.972405124910729E+003	3.7324984E+000	1.9325191E+002
2.972505124908203E+003	3.7321534E+000	1.9325191E+002
2.972605124905676E+003	3.7351356E+000	1.9328372E+002
2.972705124903150E+003	3.7237163E+000	1.9326463E+002
2.972805124900624E+003	3.7305851E+000	1.9333467E+002
2.972905124898098E+003	3.7230740E+000	1.9337286E+002
2.973005124895572E+003	3.7325339E+000	1.9330920E+002
2.973105124893045E+003	3.7306011E+000	1.9329012E+002
2.973205124890519E+003	3.7333450E+000	1.9327101E+002
2.973305124887993E+003	3.7287209E+000	1.9323917E+002
2.973405124885467E+003	3.7307582E+000	1.9329646E+002
2.973505124882940E+003	3.7286601E+000	1.9327101E+002
2.973605124880414E+003	3.7269707E+000	1.9323917E+002
2.973705124877888E+003	3.7250247E+000	1.9327101E+002
2.973805124875362E+003	3.7317545E+000	1.9327101E+002
2.973905124872836E+003	3.7299945E+000	1.9329646E+002
2.974005124870309E+003	3.7326045E+000	1.9328372E+002
2.974105124867783E+003	3.7332184E+000	1.9325826E+002
2.974205124865257E+003	3.7228520E+000	1.9333467E+002
2.974305124862731E+003	3.7220016E+000	1.9331557E+002
2.974405124860205E+003	3.7164857E+000	1.9336650E+002
2.974505124857678E+003	3.7213328E+000	1.9326463E+002
2.974605124855152E+003	3.7267754E+000	1.9329646E+002
2.974705124852626E+003	3.7215781E+000	1.9323280E+002
2.974805124850100E+003	3.7225356E+000	1.9327736E+002
2.974905124847573E+003	3.7217593E+000	1.9329646E+002
2.975005124845047E+003	3.7218070E+000	1.9327736E+002
2.975105124842521E+003	3.7290671E+000	1.9332193E+002
2.975205124839995E+003	3.7205880E+000	1.9332193E+002
2.975305124837469E+003	3.7168849E+000	1.9329646E+002
2.975405124834942E+003	3.7213712E+000	1.9332829E+002
2.975505124832416E+003	3.7331982E+000	1.9326463E+002
2.975605124829890E+003	3.7340763E+000	1.9332829E+002
2.975705124827364E+003	3.7235200E+000	1.9332829E+002
2.975805124824838E+003	3.7295566E+000	1.9328372E+002
2.975905124822311E+003	3.7315524E+000	1.9329646E+002
2.976005124819785E+003	3.7293849E+000	1.9330920E+002
2.976105124817259E+003	3.7255540E+000	1.9329012E+002
2.976205124814733E+003	3.7243607E+000	1.9328372E+002
2.976305124812206E+003	3.7279677E+000	1.9336012E+002
2.976405124809680E+003	3.7274020E+000	1.9331557E+002
2.976505124807154E+003	3.7202206E+000	1.9330283E+002
2.976605124804628E+003	3.7234738E+000	1.9327736E+002
2.976705124802102E+003	3.7262566E+000	1.9327736E+002
2.976805124799575E+003	3.7350798E+000	1.9327736E+002
2.976905124797049E+003	3.7269659E+000	1.9323280E+002
2.977005124794523E+003	3.7256095E+000	1.9329012E+002
2.977105124791997E+003	3.7271698E+000	1.9333467E+002
2.977205124789471E+003	3.7344730E+000	1.9334103E+002
2.977305124786944E+003	3.7305717E+000	1.9319460E+002
2.977405124784418E+003	3.7341716E+000	1.9329012E+002
2.977505124781892E+003	3.7301805E+000	1.9325826E+002
2.977605124779366E+003	3.7293603E+000	1.9334740E+002
2.977705124776840E+003	3.7226205E+000	1.9328372E+002
2.977805124774313E+003	3.7142904E+000	1.9329646E+002
2.977905124771787E+003	3.7156210E+000	1.9331557E+002
2.978005124769261E+003	3.7211092E+000	1.9330920E+002
2.978105124766735E+003	3.7263539E+000	1.9327736E+002
2.978205124764208E+003	3.7253315E+000	1.9336012E+002
2.978305124761682E+003	3.7218108E+000	1.9327101E+002
2.978405124759156E+003	3.7209098E+000	1.9327736E+002
2.978505124756630E+003	3.7237158E+000	1.9329012E+002
2.978605124754104E+003	3.7290742E+000	1.9321370E+002
2.978705124751577E+003	3.7348900E+000	1.9330283E+002
2.978805124749051E+003	3.7282286E+000	1.9330283E+002
2.978905124746525E+003	3.7319534E+000	1.9334103E+002
2.979005124743999E+003	3.7297671E+000	1.9330920E+002
2.979105124741473E+003	3.7317114E+000	1.9326463E+002
2.979205124738946E+003	3.7313073E+000	1.9328372E+002
2.979305124736420E+003	3.7303081E+000	1.9327736E+002
2.979405124733894E+003	3.7322280E+000	1.9334103E+002
2.979505124731368E+003	3.7323883E+000	1.9330283E+002
2.979605124728841E+003	3.7239838E+000	1.9334740E+002
2.979705124726315E+003	3.7270973E+000	1.9330283E+002
2.979805124723789E+003	3.7251289E+000	1.9329646E+002
2.979905124721263E+003	3.7307115E+000	1.9334103E+002
2.980005124718737E+003	3.7286680E+000	1.9325826E+002
2.980105124716210E+003	3.7302558E+000	1.9328372E+002
2.980205124713684E+003	3.7306154E+000	1.9333467E+002
2.980305124711158E+003	3.7298956E+000	1.9325191E+002
2.980405124708632E+003	3.7269247E+000	1.9335376E+002
2.980505124706106E+003	3.7222412E+000	1.9330283E+002
2.980605124703579E+003	3.7271316E+000	1.9327101E+002
2.980705124701053E+003	3.7281489E+000	1.9327101E+002
2.980805124698527E+003	3.7303703E+000	1.9328372E+002
2.980905124696001E+003	3.7245851E+000	1.9328372E+002
2.981005124693475E+003	3.7201252E+000	1.9325826E+002
2.981105124690948E+003	3.7213011E+000	1.9326463E+002
2.981205124688422E+003	3.7220259E+000	1.9329646E+002
2.981305124685896E+003	3.7195847E+000	1.9334103E+002
2.981405124683370E+003	3.7248499E+000	1.9331557E+002
2.981505124680843E+003	3.7257965E+000	1.9330283E+002
2.981605124678317E+003	3.7211087E+000	1.9327736E+002
2.981705124675791E+003	3.7248049E+000	1.9332829E+002
2.981805124673265E+003	3.7274315E+000	1.9329012E+002
2.981905124670739E+003	3.7323565E+000	1.9326463E+002
2.982005124668212E+003	3.7235024E+000	1.9329646E+002
2.982105124665686E+003	3.7181873E+000	1.9327101E+002
2.982205124663160E+003	3.7299030E+000	1.9330283E+002
2.982305124660634E+003	3.7295797E+000	1.9330283E+002
2.982405124658108E+003	3.7230926E+000	1.9329012E+002
2.982505124655581E+003	3.7281146E+000	1.9326463E+002
2.982605124653055E+003	3.7174261E+000	1.9333467E+002
2.982705124650529E+003	3.7276342E+000	1.9333467E+002
2.982805124648003E+003	3.7301133E+000	1.9327736E+002
2.982905124645476E+003	3.7307813E+000	1.9332829E+002
2.983005124642950E+003	3.7313755E+000	1.9329646E+002
2.983105124640424E+003	3.7266481E+000	1.9330920E+002
2.983205124637898E+003	3.7290573E+000	1.9334740E+002
2.983305124635372E+003	3.7337396E+000	1.9328372E+002
2.983405124632845E+003	3.7287452E+000	1.9333467E+002
2.983505124630319E+003	3.7259941E+000	1.9334740E+002
2.983605124627793E+003	3.7278697E+000	1.9327736E+002
2.983705124625267E+003	3.7268243E+000	1.9325826E+002
2.983805124622741E+003	3.7277386E+000	1.9325191E+002
2.983905124620214E+003	3.7249599E+000	1.9330920E+002
2.984005124617688E+003	3.7260501E+000	1.9327736E+002
2.984105124615162E+003	3.7269175E+000	1.9327101E+002
2.984205124612636E+003	3.7342818E+000	1.9332193E+002
2.984305124610109E+003	3.7324097E+000	1.9330283E+002
2.984405124607583E+003	3.7290142E+000	1.9325826E+002
2.984505124605057E+003	3.7274890E+000	1.9332193E+002
2.984605124602531E+003	3.7397435E+000	1.9330283E+002
2.984705124600005E+003	3.7231562E+000	1.9320097E+002
2.984805124597478E+003	3.7211204E+000	1.9330283E+002
2.984905124594952E+003	3.7181928E+000	1.9329012E+002
2.985005124592426E+003	3.7254593E+000	1.9326463E+002
2.985105124589900E+003	3.7205882E+000	1.9332829E+002
2.985205124587374E+003	3.7220480E+000	1.9327101E+002
2.985305124584847E+003	3.7218919E+000	1.9322643E+002
2.985405124582321E+003	3.7243929E+000	1.9328372E+002
2.985505124579795E+003	3.7200980E+000	1.9329646E+002
2.985605124577269E+003	3.7247317E+000	1.9329012E+002
2.985705124574743E+003	3.7181594E+000	1.9330920E+002
2.985805124572216E+003	3.7239537E+000	1.9329012E+002
2.985905124569690E+003	3.7270050E+000	1.9330283E+002
2.986005124567164E+003	3.7324884E+000	1.9329012E+002
2.986105124564638E+003	3.7302296E+000	1.9330283E+002
2.986205124562111E+003	3.7294259E+000	1.9326463E+002
2.986305124559585E+003	3.7260103E+000	1.9332193E+002
2.986405124557059E+003	3.7200046E+000	1.9335376E+002
2.986505124554533E+003	3.7246506E+000	1.9332829E+002
2.986605124552007E+003	3.7175214E+000	1.9341742E+002
2.986705124549480E+003	3.7186375E+000	1.9327101E+002
2.986805124546954E+003	3.7116535E+000	1.9336012E+002
2.986905124544428E+003	3.7199240E+000	1.9329646E+002
2.987005124541902E+003	3.7175148E+000	1.9329646E+002
2.987105124539376E+003	3.7199979E+000	1.9334103E+002
2.987205124536849E+003	3.7226117E+000	1.9326463E+002
2.987305124534323E+003	3.7220476E+000	1.9334740E+002
2.987405124531797E+003	3.7247100E+000	1.9329646E+002
2.987505124529271E+003	3.7202153E+000	1.9330920E+002
2.987605124526744E+003	3.7203329E+000	1.9327736E+002
2.987705124524218E+003	3.7185314E+000	1.9329646E+002
2.987805124521692E+003	3.7220292E+000	1.9332829E+002
2.987905124519166E+003	3.7228911E+000	1.9320097E+002
2.988005124516640E+003	3.7284508E+000	1.9332829E+002
2.988105124514113E+003	3.7260029E+000	1.9329012E+002
2.988205124511587E+003	3.7190616E+000	1.9329646E+002
2.988305124509061E+003	3.7211339E+000	1.9333467E+002
2.988405124506535E+003	3.7186480E+000	1.9329646E+002
2.988505124504009E+003	3.7257001E+000	1.9328372E+002
2.988605124501482E+003	3.7238443E+000	1.9329646E+002
2.988705124498956E+003	3.7223356E+000	1.9329646E+002
2.988805124496430E+003	3.7215600E+000	1.9329012E+002
2.988905124493904E+003	3.7194149E+000	1.9333467E+002
2.989005124491378E+003	3.7184670E+000	1.9325826E+002
2.989105124488851E+003	3.7237585E+000	1.9329012E+002
2.989205124486325E+003	3.7219698E+000	1.9334740E+002
2.989305124483799E+003	3.7122445E+000	1.9324553E+002
2.989405124481273E+003	3.7143631E+000	1.9326463E+002
2.989505124478746E+003	3.7172220E+000	1.9327101E+002
2.989605124476220E+003	3.7159910E+000	1.9330283E+002
2.989705124473694E+003	3.7151961E+000	1.9329012E+002
2.989805124471168E+003	3.7183905E+000	1.9329012E+002
2.989905124468642E+003	3.7215221E+000	1.9326463E+002
2.990005124466115E+003	3.7244105E+000	1.9332193E+002
2.990105124463589E+003	3.7256334E+000	1.9327101E+002
2.990205124461063E+003	3.7176161E+000	1.9329646E+002
2.990305124458537E+003	3.7190301E+000	1.9329646E+002
2.990405124456011E+003	3.7215495E+000	1.9330920E+002
2.990505124453484E+003	3.7204549E+000	1.9329012E+002
2.990605124450958E+003	3.7229998E+000	1.9332193E+002
2.990705124448432E+003	3.7254567E+000	1.9332829E+002
2.990805124445906E+003	3.7203484E+000	1.9334103E+002
2.990905124443379E+003	3.7259748E+000	1.9337286E+002
2.991005124440853E+003	3.7272780E+000	1.9329012E+002
2.991105124438327E+003	3.7277524E+000	1.9328372E+002
2.991205124435801E+003	3.7318540E+000	1.9327736E+002
2.991305124433275E+003	3.7327805E+000	1.9332829E+002
2.991405124430748E+003	3.7334557E+000	1.9327736E+002
2.991505124428222E+003	3.7326217E+000	1.9332829E+002
2.991605124425696E+003	3.7252071E+000	1.9322008E+002
2.991705124423170E+003	3.7240591E+000	1.9323280E+002
2.991805124420644E+003	3.7215407E+000	1.9334740E+002
2.991905124418117E+003	3.7235901E+000	1.9330283E+002
2.992005124415591E+003	3.7299485E+000	1.9333467E+002
2.992105124413065E+003	3.7327912E+000	1.9327736E+002
2.992205124410539E+003	3.7268136E+000	1.9327101E+002
2.992305124408012E+003	3.7243624E+000	1.9331557E+002
2.992405124405486E+003	3.7262359E+000	1.9327736E+002
2.992505124402960E+003	3.7289088E+000	1.9333467E+002
2.992605124400434E+003	3.7264814E+000	1.9331557E+002
2.992705124397908E+003	3.7261896E+000	1.9330283E+002
2.992805124395381E+003	3.7257946E+000	1.9325826E+002
2.992905124392855E+003	3.7232094E+000	1.9327101E+002
2.993005124390329E+003	3.7364328E+000	1.9330920E+002
2.993105124387803E+003	3.7351763E+000	1.9323280E+002
2.993205124385277E+003	3.7401528E+000	1.9330920E+002
2.993305124382750E+003	3.7348478E+000	1.9333467E+002
2.993405124380224E+003	3.7310438E+000	1.9329646E+002
2.993505124377698E+003	3.7308605E+000	1.9329012E+002
2.993605124375172E+003	3.7342587E+000	1.9322008E+002
2.993705124372646E+003	3.7257690E+000	1.9330920E+002
2.993805124370119E+003	3.7372272E+000	1.9338560E+002
2.993905124367593E+003	3.7385445E+000	1.9327736E+002
2.994005124365067E+003	3.7345104E+000	1.9328372E+002
2.994105124362541E+003	3.7256691E+000	1.9331557E+002
2.994205124360014E+003	3.7333610E+000	1.9336650E+002
2.994305124357488E+003	3.7294173E+000	1.9323280E+002
2.994405124354962E+003	3.7291298E+000	1.9329012E+002
