time/s	<Ewe/V>	I/mA	
2.118980346470053E+003	4.4099364E+000	3.8683264E+002
2.119080346467526E+003	4.4039006E+000	3.8685175E+002
2.119180346465000E+003	4.4013987E+000	3.8687085E+002
2.119280346462474E+003	4.3978133E+000	3.8683264E+002
2.119380346459948E+003	4.3969369E+000	3.8683264E+002
2.119480346457422E+003	4.4025307E+000	3.8684537E+002
2.119580346454895E+003	4.3978114E+000	3.8683899E+002
2.119680346452369E+003	4.4015288E+000	3.8685809E+002
2.119780346449843E+003	4.4001241E+000	3.8695358E+002
2.119880346447317E+003	4.4008331E+000	3.8680716E+002
2.119980346444790E+003	4.4018598E+000	3.8685175E+002
2.120080346442264E+003	4.4020238E+000	3.8687085E+002
2.120180346439738E+003	4.4010868E+000	3.8678806E+002
2.120280346437212E+003	4.3989692E+000	3.8686447E+002
2.120380346434686E+003	4.3994498E+000	3.8681357E+002
2.120480346432159E+003	4.3991199E+000	3.8683899E+002
2.120580346429633E+003	4.4022999E+000	3.8685809E+002
2.120680346427107E+003	4.3986878E+000	3.8690268E+002
2.120780346424581E+003	4.3976946E+000	3.8680078E+002
2.120880346422055E+003	4.4043021E+000	3.8683899E+002
2.120980346419528E+003	4.3991518E+000	3.8684537E+002
2.121080346417002E+003	4.3987470E+000	3.8687720E+002
2.121180346414476E+003	4.4064546E+000	3.8682626E+002
2.121280346411950E+003	4.4062533E+000	3.8686447E+002
2.121380346409424E+003	4.4064898E+000	3.8683899E+002
2.121480346406897E+003	4.4075713E+000	3.8679443E+002
2.121580346404371E+003	4.4081807E+000	3.8682626E+002
2.121680346401845E+003	4.4121385E+000	3.8690268E+002
2.121780346399319E+003	4.4110970E+000	3.8685809E+002
2.121880346396792E+003	4.4005709E+000	3.8688358E+002
2.121980346394266E+003	4.3996282E+000	3.8685175E+002
2.122080346391740E+003	4.4122424E+000	3.8687720E+002
2.122180346389214E+003	4.4073443E+000	3.8687085E+002
2.122280346386688E+003	4.4043665E+000	3.8693448E+002
2.122380346384161E+003	4.4042568E+000	3.8683264E+002
2.122480346381635E+003	4.4019995E+000	3.8687085E+002
2.122580346379109E+003	4.3930240E+000	3.8681357E+002
2.122680346376583E+003	4.4061441E+000	3.8678806E+002
2.122780346374057E+003	4.4025197E+000	3.8688992E+002
2.122880346371530E+003	4.4009600E+000	3.8681989E+002
2.122980346369004E+003	4.4021759E+000	3.8683264E+002
2.123080346366478E+003	4.4007540E+000	3.8681989E+002
2.123180346363952E+003	4.4021411E+000	3.8682626E+002
2.123280346361425E+003	4.4001045E+000	3.8681989E+002
2.123380346358899E+003	4.4055638E+000	3.8681989E+002
2.123480346356373E+003	4.4078708E+000	3.8685809E+002
2.123580346353847E+003	4.4061608E+000	3.8685175E+002
2.123680346351321E+003	4.4087114E+000	3.8687720E+002
2.123780346348794E+003	4.4062982E+000	3.8681989E+002
2.123880346346268E+003	4.4029708E+000	3.8687085E+002
2.123980346343742E+003	4.3996997E+000	3.8681989E+002
2.124080346341216E+003	4.4034719E+000	3.8685809E+002
2.124180346338690E+003	4.4063458E+000	3.8680716E+002
2.124280346336163E+003	4.4071822E+000	3.8692813E+002
2.124380346333637E+003	4.4057827E+000	3.8682626E+002
2.124480346331111E+003	4.4043283E+000	3.8681989E+002
2.124580346328585E+003	4.4068294E+000	3.8683264E+002
2.124680346326059E+003	4.3981695E+000	3.8686447E+002
2.124780346323532E+003	4.4052386E+000	3.8677536E+002
2.124880346321006E+003	4.4089255E+000	3.8687720E+002
2.124980346318480E+003	4.4063683E+000	3.8683264E+002
2.125080346315954E+003	4.4034338E+000	3.8685809E+002
2.125180346313427E+003	4.4022150E+000	3.8689627E+002
2.125280346310901E+003	4.3996458E+000	3.8688992E+002
2.125380346308375E+003	4.4003954E+000	3.8685175E+002
2.125480346305849E+003	4.3958616E+000	3.8686447E+002
2.125580346303323E+003	4.3961496E+000	3.8682626E+002
2.125680346300796E+003	4.4008760E+000	3.8687085E+002
2.125780346298270E+003	4.3961730E+000	3.8681989E+002
2.125880346295744E+003	4.3956103E+000	3.8685175E+002
2.125980346293218E+003	4.3989034E+000	3.8688358E+002
2.126080346290692E+003	4.4017739E+000	3.8692175E+002
2.126180346288165E+003	4.4046812E+000	3.8685809E+002
2.126280346285639E+003	4.4040976E+000	3.8687720E+002
2.126380346283113E+003	4.3985162E+000	3.8688358E+002
2.126480346280587E+003	4.3955889E+000	3.8683264E+002
2.126580346278060E+003	4.3992066E+000	3.8689627E+002
2.126680346275534E+003	4.4012308E+000	3.8688992E+002
2.126780346273008E+003	4.4060788E+000	3.8680078E+002
2.126880346270482E+003	4.4028282E+000	3.8685809E+002
2.126980346267956E+003	4.4076800E+000	3.8688358E+002
2.127080346265429E+003	4.4066381E+000	3.8687720E+002
2.127180346262903E+003	4.4119835E+000	3.8683899E+002
2.127280346260377E+003	4.4014139E+000	3.8690268E+002
2.127380346257851E+003	4.3968391E+000	3.8685809E+002
2.127480346255325E+003	4.3992691E+000	3.8683264E+002
2.127580346252798E+003	4.3992743E+000	3.8688992E+002
2.127680346250272E+003	4.4137588E+000	3.8679443E+002
2.127780346247746E+003	4.4049072E+000	3.8683264E+002
2.127880346245220E+003	4.4033132E+000	3.8678168E+002
2.127980346242693E+003	4.3982763E+000	3.8688992E+002
2.128080346240167E+003	4.4023714E+000	3.8682626E+002
2.128180346237641E+003	4.4037099E+000	3.8688992E+002
2.128280346235115E+003	4.4085765E+000	3.8678806E+002
2.128380346232589E+003	4.4075503E+000	3.8681357E+002
2.128480346230062E+003	4.4003696E+000	3.8681357E+002
2.128580346227536E+003	4.4098077E+000	3.8680716E+002
2.128680346225010E+003	4.4024105E+000	3.8684537E+002
2.128780346222484E+003	4.3951344E+000	3.8690906E+002
2.128880346219958E+003	4.3929000E+000	3.8684537E+002
2.128980346217431E+003	4.3960195E+000	3.8687720E+002
2.129080346214905E+003	4.3974490E+000	3.8687720E+002
2.129180346212379E+003	4.3945460E+000	3.8680716E+002
2.129280346209853E+003	4.4061508E+000	3.8685809E+002
2.129380346207327E+003	4.3948607E+000	3.8683264E+002
2.129480346204800E+003	4.3952422E+000	3.8681989E+002
2.129580346202274E+003	4.3921466E+000	3.8680078E+002
2.129680346199748E+003	4.3982925E+000	3.8683264E+002
2.129780346197222E+003	4.3981357E+000	3.8681357E+002
2.129880346194695E+003	4.3994012E+000	3.8685175E+002
2.129980346192169E+003	4.3967319E+000	3.8681989E+002
2.130080346189643E+003	4.4007106E+000	3.8683264E+002
2.130180346187117E+003	4.4013681E+000	3.8675623E+002
2.130280346184591E+003	4.4047818E+000	3.8688358E+002
2.130380346182064E+003	4.4040518E+000	3.8684537E+002
2.130480346179538E+003	4.4055734E+000	3.8679443E+002
2.130580346177012E+003	4.4055791E+000	3.8685809E+002
2.130680346174486E+003	4.4058094E+000	3.8694727E+002
2.130780346171960E+003	4.4069357E+000	3.8690268E+002
2.130880346169433E+003	4.4083714E+000	3.8690906E+002
2.130980346166907E+003	4.4108424E+000	3.8687720E+002
2.131080346164381E+003	4.4060893E+000	3.8683899E+002
2.131180346161855E+003	4.4133024E+000	3.8682626E+002
2.131280346159328E+003	4.4033251E+000	3.8687720E+002
2.131380346156802E+003	4.4034142E+000	3.8686447E+002
2.131480346154276E+003	4.4080057E+000	3.8684537E+002
2.131580346151750E+003	4.4076905E+000	3.8689627E+002
2.131680346149224E+003	4.4073930E+000	3.8689627E+002
2.131780346146697E+003	4.4182739E+000	3.8689627E+002
2.131880346144171E+003	4.4099050E+000	3.8687085E+002
2.131980346141645E+003	4.4019961E+000	3.8688358E+002
2.132080346139119E+003	4.3982301E+000	3.8688992E+002
2.132180346136593E+003	4.4017549E+000	3.8681989E+002
2.132280346134066E+003	4.3973813E+000	3.8678168E+002
2.132380346131540E+003	4.4061985E+000	3.8690906E+002
2.132480346129014E+003	4.4034486E+000	3.8685809E+002
2.132580346126488E+003	4.4054403E+000	3.8684537E+002
2.132680346123962E+003	4.4030957E+000	3.8688358E+002
2.132780346121435E+003	4.4060922E+000	3.8682626E+002
2.132880346118909E+003	4.4069219E+000	3.8682626E+002
2.132980346116383E+003	4.4102039E+000	3.8684537E+002
2.133080346113857E+003	4.4037781E+000	3.8682626E+002
2.133180346111330E+003	4.3980541E+000	3.8685175E+002
2.133280346108804E+003	4.3978410E+000	3.8687720E+002
2.133380346106278E+003	4.3972516E+000	3.8675623E+002
2.133480346103752E+003	4.4015870E+000	3.8692175E+002
2.133580346101226E+003	4.4083624E+000	3.8691541E+002
2.133680346098699E+003	4.4085722E+000	3.8680716E+002
2.133780346096173E+003	4.4016938E+000	3.8680078E+002
2.133880346093647E+003	4.4016576E+000	3.8685809E+002
2.133980346091121E+003	4.3949571E+000	3.8685175E+002
2.134080346088595E+003	4.3981581E+000	3.8685175E+002
2.134180346086068E+003	4.3956337E+000	3.8681989E+002
2.134280346083542E+003	4.4000516E+000	3.8683899E+002
2.134380346081016E+003	4.4002151E+000	3.8684537E+002
2.134480346078490E+003	4.4009557E+000	3.8678806E+002
2.134580346075963E+003	4.4026837E+000	3.8685175E+002
2.134680346073437E+003	4.4002943E+000	3.8685175E+002
2.134780346070911E+003	4.3978248E+000	3.8687720E+002
2.134880346068385E+003	4.3996239E+000	3.8681989E+002
2.134980346065859E+003	4.4038873E+000	3.8690268E+002
2.135080346063332E+003	4.3973937E+000	3.8678806E+002
2.135180346060806E+003	4.3998976E+000	3.8682626E+002
2.135280346058280E+003	4.4028974E+000	3.8682626E+002
2.135380346055754E+003	4.4048467E+000	3.8685175E+002
2.135480346053228E+003	4.4094610E+000	3.8681357E+002
2.135580346050701E+003	4.4055033E+000	3.8679443E+002
2.135680346048175E+003	4.3998532E+000	3.8685809E+002
2.135780346045649E+003	4.4050341E+000	3.8686447E+002
2.135880346043123E+003	4.4047613E+000	3.8683899E+002
2.135980346040596E+003	4.3969278E+000	3.8683264E+002
2.136080346038070E+003	4.3954296E+000	3.8685809E+002
2.136180346035544E+003	4.3957863E+000	3.8691541E+002
2.136280346033018E+003	4.4042916E+000	3.8682626E+002
2.136380346030492E+003	4.3996716E+000	3.8681989E+002
2.136480346027965E+003	4.4032102E+000	3.8684537E+002
2.136580346025439E+003	4.3993392E+000	3.8685809E+002
2.136680346022913E+003	4.4018259E+000	3.8685809E+002
2.136780346020387E+003	4.4045153E+000	3.8684537E+002
2.136880346017861E+003	4.4005780E+000	3.8687720E+002
2.136980346015334E+003	4.3996511E+000	3.8679443E+002
2.137080346012808E+003	4.4014454E+000	3.8684537E+002
2.137180346010282E+003	4.3974762E+000	3.8683264E+002
2.137280346007756E+003	4.3954139E+000	3.8688992E+002
2.137380346005230E+003	4.3985944E+000	3.8683899E+002
2.137480346002703E+003	4.4016032E+000	3.8686447E+002
2.137580346000177E+003	4.3984537E+000	3.8687085E+002
2.137680345997651E+003	4.4030242E+000	3.8686447E+002
2.137780345995125E+003	4.3967953E+000	3.8687085E+002
2.137880345992598E+003	4.3987327E+000	3.8687720E+002
2.137980345990072E+003	4.4004817E+000	3.8681357E+002
2.138080345987546E+003	4.4068685E+000	3.8682626E+002
2.138180345985020E+003	4.4025645E+000	3.8681989E+002
2.138280345982494E+003	4.4071493E+000	3.8680716E+002
2.138380345979967E+003	4.4084311E+000	3.8675623E+002
2.138480345977441E+003	4.4128046E+000	3.8676898E+002
2.138580345974915E+003	4.4126825E+000	3.8681357E+002
2.138680345972389E+003	4.4075875E+000	3.8690906E+002
2.138780345969863E+003	4.4031343E+000	3.8688992E+002
2.138880345967336E+003	4.3961682E+000	3.8685809E+002
2.138980345964810E+003	4.3975859E+000	3.8683899E+002
2.139080345962284E+003	4.4063168E+000	3.8692813E+002
2.139180345959758E+003	4.4058123E+000	3.8683899E+002
2.139280345957231E+003	4.4065905E+000	3.8685175E+002
2.139380345954705E+003	4.4003196E+000	3.8677536E+002
2.139480345952179E+003	4.4054112E+000	3.8690906E+002
2.139580345949653E+003	4.4000793E+000	3.8683264E+002
2.139680345947127E+003	4.4123988E+000	3.8682626E+002
2.139780345944600E+003	4.4082317E+000	3.8683899E+002
2.139880345942074E+003	4.4075460E+000	3.8687720E+002
2.139980345939548E+003	4.4064794E+000	3.8680716E+002
2.140080345937022E+003	4.4091721E+000	3.8692175E+002
2.140180345934496E+003	4.4023657E+000	3.8680716E+002
2.140280345931969E+003	4.3973041E+000	3.8689627E+002
2.140380345929443E+003	4.4026227E+000	3.8688358E+002
2.140480345926917E+003	4.4017062E+000	3.8679443E+002
2.140580345924391E+003	4.3977222E+000	3.8684537E+002
2.140680345921865E+003	4.4108148E+000	3.8684537E+002
2.140780345919338E+003	4.4046974E+000	3.8683899E+002
2.140880345916812E+003	4.4130392E+000	3.8687720E+002
2.140980345914286E+003	4.3965220E+000	3.8682626E+002
2.141080345911760E+003	4.3937798E+000	3.8680078E+002
2.141180345909233E+003	4.4013066E+000	3.8676257E+002
2.141280345906707E+003	4.4028659E+000	3.8688992E+002
2.141380345904181E+003	4.4057970E+000	3.8686447E+002
2.141480345901655E+003	4.3996105E+000	3.8688358E+002
2.141580345899129E+003	4.4004822E+000	3.8681357E+002
2.141680345896602E+003	4.4000549E+000	3.8680716E+002
2.141780345894076E+003	4.4019332E+000	3.8680078E+002
2.141880345891550E+003	4.4043784E+000	3.8686447E+002
2.141980345889024E+003	4.4042287E+000	3.8681357E+002
2.142080345886498E+003	4.3988156E+000	3.8690906E+002
2.142180345883971E+003	4.4057183E+000	3.8684537E+002
2.142280345881445E+003	4.4000649E+000	3.8680078E+002
2.142380345878919E+003	4.4030361E+000	3.8683264E+002
2.142480345876393E+003	4.4013677E+000	3.8683264E+002
2.142580345873866E+003	4.4020925E+000	3.8685175E+002
2.142680345871340E+003	4.4006109E+000	3.8680716E+002
2.142780345868814E+003	4.4015799E+000	3.8688992E+002
2.142880345866288E+003	4.3955994E+000	3.8683899E+002
2.142980345863762E+003	4.4023652E+000	3.8680716E+002
2.143080345861235E+003	4.4027247E+000	3.8683264E+002
2.143180345858709E+003	4.3993526E+000	3.8687720E+002
2.143280345856183E+003	4.3997555E+000	3.8679443E+002
2.143380345853657E+003	4.3956838E+000	3.8685175E+002
2.143480345851131E+003	4.4083648E+000	3.8685175E+002
2.143580345848604E+003	4.4087873E+000	3.8685809E+002
2.143680345846078E+003	4.4107723E+000	3.8685809E+002
2.143780345843552E+003	4.4042282E+000	3.8686447E+002
2.143880345841026E+003	4.4137030E+000	3.8686447E+002
2.143980345838499E+003	4.4075503E+000	3.8689627E+002
2.144080345835973E+003	4.4055676E+000	3.8684537E+002
2.144180345833447E+003	4.4018826E+000	3.8683899E+002
2.144280345830921E+003	4.4056101E+000	3.8678806E+002
2.144380345828395E+003	4.4013596E+000	3.8688358E+002
2.144480345825868E+003	4.4062524E+000	3.8685175E+002
2.144580345823342E+003	4.4126897E+000	3.8683264E+002
2.144680345820816E+003	4.4109268E+000	3.8689627E+002
2.144780345818290E+003	4.4022255E+000	3.8680716E+002
2.144880345815764E+003	4.4032035E+000	3.8683899E+002
2.144980345813237E+003	4.3956032E+000	3.8681357E+002
2.145080345810711E+003	4.4013143E+000	3.8688358E+002
2.145180345808185E+003	4.4012985E+000	3.8683899E+002
2.145280345805659E+003	4.4037318E+000	3.8692175E+002
2.145380345803133E+003	4.4023428E+000	3.8687720E+002
2.145480345800606E+003	4.4014335E+000	3.8684537E+002
2.145580345798080E+003	4.3959360E+000	3.8683264E+002
2.145680345795554E+003	4.4013290E+000	3.8691541E+002
2.145780345793028E+003	4.4073176E+000	3.8683264E+002
2.145880345790501E+003	4.4132829E+000	3.8680716E+002
2.145980345787975E+003	4.4019494E+000	3.8685175E+002
2.146080345785449E+003	4.3996062E+000	3.8680078E+002
2.146180345782923E+003	4.3991928E+000	3.8685809E+002
2.146280345780397E+003	4.4011588E+000	3.8691541E+002
2.146380345777870E+003	4.4031782E+000	3.8688992E+002
2.146480345775344E+003	4.4081335E+000	3.8681989E+002
2.146580345772818E+003	4.4036307E+000	3.8677536E+002
2.146680345770292E+003	4.4034700E+000	3.8691541E+002
2.146780345767766E+003	4.4129138E+000	3.8681989E+002
2.146880345765239E+003	4.3969502E+000	3.8679443E+002
2.146980345762713E+003	4.3982525E+000	3.8679443E+002
2.147080345760187E+003	4.4073858E+000	3.8685809E+002
2.147180345757661E+003	4.4072976E+000	3.8686447E+002
2.147280345755134E+003	4.4031930E+000	3.8685175E+002
2.147380345752608E+003	4.4003334E+000	3.8685175E+002
2.147480345750082E+003	4.4036736E+000	3.8683264E+002
2.147580345747556E+003	4.4024277E+000	3.8681357E+002
2.147680345745030E+003	4.3962431E+000	3.8691541E+002
2.147780345742503E+003	4.4006701E+000	3.8689627E+002
2.147880345739977E+003	4.4135685E+000	3.8688992E+002
2.147980345737451E+003	4.4040203E+000	3.8680078E+002
2.148080345734925E+003	4.4055529E+000	3.8680078E+002
2.148180345732399E+003	4.4071608E+000	3.8682626E+002
2.148280345729872E+003	4.4014311E+000	3.8685175E+002
2.148380345727346E+003	4.4067979E+000	3.8675623E+002
2.148480345724820E+003	4.4024186E+000	3.8681357E+002
2.148580345722294E+003	4.4064155E+000	3.8681357E+002
2.148680345719768E+003	4.4006753E+000	3.8679443E+002
2.148780345717241E+003	4.4069171E+000	3.8687720E+002
2.148880345714715E+003	4.4030519E+000	3.8673077E+002
2.148980345712189E+003	4.4099054E+000	3.8684537E+002
2.149080345709663E+003	4.4105387E+000	3.8679443E+002
2.149180345707136E+003	4.3999724E+000	3.8686447E+002
2.149280345704610E+003	4.3992467E+000	3.8683899E+002
2.149380345702084E+003	4.4026413E+000	3.8687720E+002
2.149480345699558E+003	4.4024386E+000	3.8689627E+002
2.149580345697032E+003	4.4053874E+000	3.8686447E+002
2.149680345694505E+003	4.4007244E+000	3.8685175E+002
2.149780345691979E+003	4.4021301E+000	3.8678806E+002
2.149880345689453E+003	4.4068251E+000	3.8686447E+002
2.149980345686927E+003	4.4098639E+000	3.8681357E+002
2.150080345684401E+003	4.4031243E+000	3.8684537E+002
2.150180345681874E+003	4.3975058E+000	3.8689627E+002
2.150280345679348E+003	4.4001961E+000	3.8687720E+002
2.150380345676822E+003	4.4031534E+000	3.8682626E+002
2.150480345674296E+003	4.4025621E+000	3.8681357E+002
2.150580345671769E+003	4.4114318E+000	3.8686447E+002
2.150680345669243E+003	4.3986721E+000	3.8682626E+002
2.150780345666717E+003	4.4055133E+000	3.8680716E+002
2.150880345664191E+003	4.3992915E+000	3.8677536E+002
2.150980345661665E+003	4.3993292E+000	3.8685175E+002
2.151080345659138E+003	4.3971753E+000	3.8694086E+002
2.151180345656612E+003	4.3985310E+000	3.8679443E+002
2.151280345654086E+003	4.3953900E+000	3.8679443E+002
2.151380345651560E+003	4.4040380E+000	3.8685175E+002
2.151480345649034E+003	4.4082394E+000	3.8682626E+002
2.151580345646507E+003	4.4024858E+000	3.8683264E+002
2.151680345643981E+003	4.4028716E+000	3.8690906E+002
2.151780345641455E+003	4.4039598E+000	3.8683264E+002
2.151880345638929E+003	4.4029336E+000	3.8686447E+002
2.151980345636402E+003	4.4079161E+000	3.8690268E+002
2.152080345633876E+003	4.4015455E+000	3.8687085E+002
2.152180345631350E+003	4.4007068E+000	3.8681989E+002
2.152280345628824E+003	4.4041753E+000	3.8687720E+002
2.152380345626298E+003	4.3955584E+000	3.8681989E+002
2.152480345623771E+003	4.3975215E+000	3.8681989E+002
2.152580345621245E+003	4.3990145E+000	3.8684537E+002
2.152680345618719E+003	4.4072304E+000	3.8683264E+002
2.152780345616193E+003	4.4067283E+000	3.8689627E+002
2.152880345613667E+003	4.4025145E+000	3.8688358E+002
2.152980345611140E+003	4.3966041E+000	3.8689627E+002
2.153080345608614E+003	4.4051199E+000	3.8685809E+002
2.153180345606088E+003	4.4163938E+000	3.8683899E+002
2.153280345603562E+003	4.4079890E+000	3.8683264E+002
2.153380345601036E+003	4.4028635E+000	3.8691541E+002
2.153480345598509E+003	4.4068794E+000	3.8688992E+002
2.153580345595983E+003	4.4070415E+000	3.8683899E+002
2.153680345593457E+003	4.4042916E+000	3.8681989E+002
2.153780345590931E+003	4.4112401E+000	3.8683264E+002
2.153880345588404E+003	4.4092302E+000	3.8683899E+002
2.153980345585878E+003	4.4030733E+000	3.8689627E+002
2.154080345583352E+003	4.4005556E+000	3.8683264E+002
2.154180345580826E+003	4.3992381E+000	3.8687085E+002
2.154280345578300E+003	4.4074354E+000	3.8688358E+002
2.154380345575773E+003	4.4020863E+000	3.8685809E+002
2.154480345573247E+003	4.3996248E+000	3.8687720E+002
2.154580345570721E+003	4.4031348E+000	3.8683264E+002
2.154680345568195E+003	4.4016795E+000	3.8678806E+002
2.154780345565669E+003	4.4003196E+000	3.8684537E+002
2.154880345563142E+003	4.4059439E+000	3.8685175E+002
2.154980345560616E+003	4.3992639E+000	3.8685175E+002
2.155080345558090E+003	4.4036112E+000	3.8685809E+002
2.155180345555564E+003	4.3984799E+000	3.8685175E+002
2.155280345553037E+003	4.3893943E+000	3.8688358E+002
2.155380345550511E+003	4.3927317E+000	3.8681357E+002
2.155480345547985E+003	4.3975759E+000	3.8678168E+002
2.155580345545459E+003	4.3948727E+000	3.8682626E+002
2.155680345542933E+003	4.3941193E+000	3.8685809E+002
2.155780345540406E+003	4.3920493E+000	3.8681989E+002
2.155880345537880E+003	4.3952618E+000	3.8692813E+002
2.155980345535354E+003	4.3968086E+000	3.8680078E+002
2.156080345532828E+003	4.4000444E+000	3.8687720E+002
2.156180345530302E+003	4.3987498E+000	3.8681357E+002
2.156280345527775E+003	4.4002004E+000	3.8682626E+002
2.156380345525249E+003	4.4000845E+000	3.8683264E+002
2.156480345522723E+003	4.4058075E+000	3.8684537E+002
2.156580345520197E+003	4.4039178E+000	3.8685809E+002
2.156680345517671E+003	4.4009194E+000	3.8688358E+002
2.156780345515144E+003	4.4077821E+000	3.8685809E+002
2.156880345512618E+003	4.4047337E+000	3.8684537E+002
2.156980345510092E+003	4.4020038E+000	3.8677536E+002
2.157080345507566E+003	4.4021635E+000	3.8676898E+002
2.157180345505039E+003	4.4004431E+000	3.8676898E+002
2.157280345502513E+003	4.4019842E+000	3.8683264E+002
2.157380345499987E+003	4.4043851E+000	3.8687720E+002
2.157480345497461E+003	4.4077644E+000	3.8685175E+002
2.157580345494935E+003	4.4014730E+000	3.8683899E+002
2.157680345492408E+003	4.3954253E+000	3.8678168E+002
2.157780345489882E+003	4.3949566E+000	3.8678806E+002
2.157880345487356E+003	4.3902707E+000	3.8686447E+002
2.157980345484830E+003	4.3913746E+000	3.8688358E+002
2.158080345482304E+003	4.3916750E+000	3.8688992E+002
2.158180345479777E+003	4.4023747E+000	3.8678806E+002
2.158280345477251E+003	4.3952408E+000	3.8679443E+002
2.158380345474725E+003	4.4084363E+000	3.8687085E+002
2.158480345472199E+003	4.3964787E+000	3.8680078E+002
2.158580345469672E+003	4.3958354E+000	3.8684537E+002
2.158680345467146E+003	4.3981586E+000	3.8687720E+002
2.158780345464620E+003	4.4023709E+000	3.8683264E+002
2.158880345462094E+003	4.4047637E+000	3.8685809E+002
2.158980345459568E+003	4.4003406E+000	3.8679443E+002
2.159080345457041E+003	4.3961706E+000	3.8693448E+002
2.159180345454515E+003	4.4056244E+000	3.8681989E+002
2.159280345451989E+003	4.3942266E+000	3.8687720E+002
2.159380345449463E+003	4.3972802E+000	3.8681989E+002
2.159480345446937E+003	4.3958969E+000	3.8684537E+002
2.159580345444410E+003	4.3962770E+000	3.8680716E+002
2.159680345441884E+003	4.3959298E+000	3.8680078E+002
2.159780345439358E+003	4.3962464E+000	3.8687720E+002
2.159880345436832E+003	4.3958197E+000	3.8684537E+002
2.159980345434305E+003	4.3961535E+000	3.8684537E+002
2.160080345431779E+003	4.3959951E+000	3.8687720E+002
2.160180345429253E+003	4.3930712E+000	3.8686447E+002
2.160280345426727E+003	4.3887200E+000	3.8687085E+002
2.160380345424201E+003	4.3984833E+000	3.8692813E+002
2.160480345421674E+003	4.3950753E+000	3.8685809E+002
2.160580345419148E+003	4.3980899E+000	3.8683899E+002
2.160680345416622E+003	4.3985405E+000	3.8690906E+002
2.160780345414096E+003	4.3975806E+000	3.8686447E+002
2.160880345411570E+003	4.3958721E+000	3.8680716E+002
2.160980345409043E+003	4.3888745E+000	3.8686447E+002
2.161080345406517E+003	4.4020224E+000	3.8687085E+002
2.161180345403991E+003	4.3945937E+000	3.8685175E+002
2.161280345401465E+003	4.4000163E+000	3.8683899E+002
2.161380345398939E+003	4.3941565E+000	3.8685175E+002
2.161480345396412E+003	4.3975902E+000	3.8685175E+002
2.161580345393886E+003	4.4022560E+000	3.8690268E+002
2.161680345391360E+003	4.3966150E+000	3.8690906E+002
2.161780345388834E+003	4.3922710E+000	3.8683264E+002
2.161880345386307E+003	4.4017181E+000	3.8685809E+002
2.161980345383781E+003	4.3969426E+000	3.8683264E+002
2.162080345381255E+003	4.3951750E+000	3.8690268E+002
2.162180345378729E+003	4.3992620E+000	3.8685809E+002
2.162280345376203E+003	4.3987980E+000	3.8681357E+002
2.162380345373676E+003	4.4033189E+000	3.8685175E+002
2.162480345371150E+003	4.3993487E+000	3.8682626E+002
2.162580345368624E+003	4.4009671E+000	3.8681989E+002
2.162680345366098E+003	4.4021392E+000	3.8685809E+002
2.162780345363572E+003	4.3953252E+000	3.8685809E+002
2.162880345361045E+003	4.3889484E+000	3.8680078E+002
2.162980345358519E+003	4.3916960E+000	3.8681357E+002
2.163080345355993E+003	4.3987393E+000	3.8677536E+002
2.163180345353467E+003	4.4067335E+000	3.8687720E+002
2.163280345350940E+003	4.4032741E+000	3.8684537E+002
2.163380345348414E+003	4.4118056E+000	3.8680716E+002
2.163480345345888E+003	4.4103580E+000	3.8677536E+002
2.163580345343362E+003	4.3968277E+000	3.8677536E+002
2.163680345340836E+003	4.4041276E+000	3.8688358E+002
2.163780345338309E+003	4.4041166E+000	3.8682626E+002
2.163880345335783E+003	4.3972926E+000	3.8679443E+002
2.163980345333257E+003	4.3982544E+000	3.8685175E+002
2.164080345330731E+003	4.3939576E+000	3.8686447E+002
2.164180345328205E+003	4.4026794E+000	3.8690268E+002
2.164280345325678E+003	4.4055238E+000	3.8694086E+002
2.164380345323152E+003	4.4051156E+000	3.8685809E+002
2.164480345320626E+003	4.3994298E+000	3.8694727E+002
2.164580345318100E+003	4.3986220E+000	3.8685175E+002
2.164680345315574E+003	4.4011354E+000	3.8681357E+002
2.164780345313047E+003	4.4029198E+000	3.8680716E+002
2.164880345310521E+003	4.3952441E+000	3.8685175E+002
2.164980345307995E+003	4.3935919E+000	3.8686447E+002
2.165080345305469E+003	4.3921752E+000	3.8676898E+002
2.165180345302942E+003	4.3967829E+000	3.8688992E+002
2.165280345300416E+003	4.3995938E+000	3.8685175E+002
2.165380345297890E+003	4.4032421E+000	3.8679443E+002
2.165480345295364E+003	4.3906345E+000	3.8678806E+002
2.165580345292838E+003	4.3955183E+000	3.8680078E+002
2.165680345290311E+003	4.3964601E+000	3.8687085E+002
2.165780345287785E+003	4.3979602E+000	3.8685175E+002
2.165880345285259E+003	4.3914514E+000	3.8687720E+002
2.165980345282733E+003	4.3914676E+000	3.8683264E+002
2.166080345280207E+003	4.3919806E+000	3.8682626E+002
2.166180345277680E+003	4.3911877E+000	3.8687720E+002
2.166280345275154E+003	4.3896575E+000	3.8692175E+002
2.166380345272628E+003	4.3870263E+000	3.8687720E+002
2.166480345270102E+003	4.3943563E+000	3.8690906E+002
2.166580345267575E+003	4.3932343E+000	3.8680716E+002
2.166680345265049E+003	4.3944135E+000	3.8680716E+002
2.166780345262523E+003	4.3881269E+000	3.8687720E+002
2.166880345259997E+003	4.3943806E+000	3.8687720E+002
2.166980345257471E+003	4.3938980E+000	3.8686447E+002
2.167080345254944E+003	4.3967981E+000	3.8688992E+002
