time/s	<Ewe/V>	I/mA	
2.847543328065003E+003	2.9213045E+000	9.6553848E+001
2.847643328062477E+003	2.9219031E+000	9.6502914E+001
2.847743328059951E+003	2.9224854E+000	9.6541115E+001
2.847843328057425E+003	2.9239347E+000	9.6502914E+001
2.847943328054898E+003	2.9235961E+000	9.6553848E+001
2.848043328052372E+003	2.9229496E+000	9.6477440E+001
2.848143328049846E+003	2.9212735E+000	9.6522011E+001
2.848243328047320E+003	2.9225574E+000	9.6560219E+001
2.848343328044793E+003	2.9235017E+000	9.6553848E+001
2.848443328042267E+003	2.9227116E+000	9.6445610E+001
2.848543328039741E+003	2.9237201E+000	9.6375580E+001
2.848643328037215E+003	2.9256320E+000	9.6515648E+001
2.848743328034689E+003	2.9261606E+000	9.6522011E+001
2.848843328032162E+003	2.9257784E+000	9.6483818E+001
2.848943328029636E+003	2.9247723E+000	9.6528389E+001
2.849043328027110E+003	2.9209504E+000	9.6522011E+001
2.849143328024584E+003	2.9218342E+000	9.6566582E+001
2.849243328022058E+003	2.9233487E+000	9.6534744E+001
2.849343328019531E+003	2.9223735E+000	9.6496544E+001
2.849443328017005E+003	2.9228551E+000	9.6451988E+001
2.849543328014479E+003	2.9231074E+000	9.6509285E+001
2.849643328011953E+003	2.9215937E+000	9.6515648E+001
2.849743328009426E+003	2.9237132E+000	9.6483818E+001
2.849843328006900E+003	2.9226358E+000	9.6471085E+001
2.849943328004374E+003	2.9252064E+000	9.6458351E+001
2.850043328001848E+003	2.9261522E+000	9.6471085E+001
2.850143327999322E+003	2.9243670E+000	9.6451988E+001
2.850243327996795E+003	2.9243581E+000	9.6553848E+001
2.850343327994269E+003	2.9236298E+000	9.6496544E+001
2.850443327991743E+003	2.9238825E+000	9.6490181E+001
2.850543327989217E+003	2.9230130E+000	9.6509285E+001
2.850643327986691E+003	2.9215779E+000	9.6515648E+001
2.850743327984164E+003	2.9210329E+000	9.6509285E+001
2.850843327981638E+003	2.9205537E+000	9.6509285E+001
2.850943327979112E+003	2.9206696E+000	9.6483818E+001
2.851043327976586E+003	2.9220243E+000	9.6528389E+001
2.851143327974060E+003	2.9225700E+000	9.6541115E+001
2.851243327971533E+003	2.9214561E+000	9.6509285E+001
2.851343327969007E+003	2.9196186E+000	9.6464714E+001
2.851443327966481E+003	2.9206324E+000	9.6471085E+001
2.851543327963955E+003	2.9202440E+000	9.6477440E+001
2.851643327961428E+003	2.9232788E+000	9.6490181E+001
2.851743327958902E+003	2.9219475E+000	9.6426514E+001
2.851843327956376E+003	2.9216943E+000	9.6515648E+001
2.851943327953850E+003	2.9218714E+000	9.6496544E+001
2.852043327951324E+003	2.9207270E+000	9.6528389E+001
2.852143327948797E+003	2.9212828E+000	9.6413788E+001
2.852243327946271E+003	2.9232538E+000	9.6547485E+001
2.852343327943745E+003	2.9227087E+000	9.6502914E+001
2.852443327941219E+003	2.9230795E+000	9.6502914E+001
2.852543327938693E+003	2.9222331E+000	9.6483818E+001
2.852643327936166E+003	2.9231415E+000	9.6496544E+001
2.852743327933640E+003	2.9222839E+000	9.6490181E+001
2.852843327931114E+003	2.9257765E+000	9.6509285E+001
2.852943327928588E+003	2.9238503E+000	9.6515648E+001
2.853043327926061E+003	2.9231791E+000	9.6515648E+001
2.853143327923535E+003	2.9212377E+000	9.6528389E+001
2.853243327921009E+003	2.9219413E+000	9.6477440E+001
2.853343327918483E+003	2.9213772E+000	9.6560219E+001
2.853443327915957E+003	2.9212255E+000	9.6490181E+001
2.853543327913430E+003	2.9194050E+000	9.6528389E+001
2.853643327910904E+003	2.9211545E+000	9.6528389E+001
2.853743327908378E+003	2.9185123E+000	9.6464714E+001
2.853843327905852E+003	2.9189656E+000	9.6439247E+001
2.853943327903326E+003	2.9193559E+000	9.6471085E+001
2.854043327900799E+003	2.9189756E+000	9.6522011E+001
2.854143327898273E+003	2.9213445E+000	9.6502914E+001
2.854243327895747E+003	2.9216440E+000	9.6490181E+001
2.854343327893221E+003	2.9203634E+000	9.6585686E+001
2.854443327890694E+003	2.9216943E+000	9.6598419E+001
2.854543327888168E+003	2.9217222E+000	9.6496544E+001
2.854643327885642E+003	2.9228480E+000	9.6522011E+001
2.854743327883116E+003	2.9228451E+000	9.6502914E+001
2.854843327880590E+003	2.9231670E+000	9.6471085E+001
2.854943327878063E+003	2.9229281E+000	9.6509285E+001
2.855043327875537E+003	2.9201250E+000	9.6522011E+001
2.855143327873011E+003	2.9214091E+000	9.6439247E+001
2.855243327870485E+003	2.9239388E+000	9.6490181E+001
2.855343327867959E+003	2.9212754E+000	9.6490181E+001
2.855443327865432E+003	2.9253559E+000	9.6477440E+001
2.855543327862906E+003	2.9234040E+000	9.6515648E+001
2.855643327860380E+003	2.9231300E+000	9.6445610E+001
2.855743327857854E+003	2.9234817E+000	9.6401039E+001
2.855843327855328E+003	2.9232335E+000	9.6547485E+001
2.855943327852801E+003	2.9231043E+000	9.6477440E+001
2.856043327850275E+003	2.9241662E+000	9.6490181E+001
2.856143327847749E+003	2.9260759E+000	9.6477440E+001
2.856243327845223E+003	2.9222422E+000	9.6451988E+001
2.856343327842696E+003	2.9222159E+000	9.6464714E+001
2.856443327840170E+003	2.9218121E+000	9.6553848E+001
2.856543327837644E+003	2.9219062E+000	9.6502914E+001
2.856643327835118E+003	2.9221764E+000	9.6522011E+001
2.856743327832592E+003	2.9222734E+000	9.6515648E+001
2.856843327830065E+003	2.9224367E+000	9.6528389E+001
2.856943327827539E+003	2.9235976E+000	9.6420143E+001
2.857043327825013E+003	2.9239516E+000	9.6541115E+001
2.857143327822487E+003	2.9270227E+000	9.6490181E+001
2.857243327819961E+003	2.9241230E+000	9.6502914E+001
2.857343327817434E+003	2.9229317E+000	9.6490181E+001
2.857443327814908E+003	2.9209056E+000	9.6534744E+001
2.857543327812382E+003	2.9222207E+000	9.6477440E+001
2.857643327809856E+003	2.9218121E+000	9.6483818E+001
2.857743327807329E+003	2.9216840E+000	9.6490181E+001
2.857843327804803E+003	2.9233959E+000	9.6528389E+001
2.857943327802277E+003	2.9233496E+000	9.6560219E+001
2.858043327799751E+003	2.9212742E+000	9.6471085E+001
2.858143327797225E+003	2.9247079E+000	9.6502914E+001
2.858243327794698E+003	2.9233210E+000	9.6566582E+001
2.858343327792172E+003	2.9250154E+000	9.6471085E+001
2.858443327789646E+003	2.9233594E+000	9.6477440E+001
2.858543327787120E+003	2.9235866E+000	9.6509285E+001
2.858643327784594E+003	2.9227607E+000	9.6420143E+001
2.858743327782067E+003	2.9243534E+000	9.6490181E+001
2.858843327779541E+003	2.9242804E+000	9.6471085E+001
2.858943327777015E+003	2.9244771E+000	9.6426514E+001
2.859043327774489E+003	2.9218442E+000	9.6509285E+001
2.859143327771963E+003	2.9229500E+000	9.6477440E+001
2.859243327769436E+003	2.9205148E+000	9.6534744E+001
2.859343327766910E+003	2.9220400E+000	9.6566582E+001
2.859443327764384E+003	2.9227324E+000	9.6477440E+001
2.859543327761858E+003	2.9220059E+000	9.6522011E+001
2.859643327759331E+003	2.9215171E+000	9.6534744E+001
2.859743327756805E+003	2.9223979E+000	9.6502914E+001
2.859843327754279E+003	2.9218097E+000	9.6471085E+001
2.859943327751753E+003	2.9251716E+000	9.6477440E+001
2.860043327749227E+003	2.9232993E+000	9.6458351E+001
2.860143327746700E+003	2.9223859E+000	9.6515648E+001
2.860243327744174E+003	2.9243667E+000	9.6420143E+001
2.860343327741648E+003	2.9227731E+000	9.6451988E+001
2.860443327739122E+003	2.9220240E+000	9.6445610E+001
2.860543327736596E+003	2.9210262E+000	9.6439247E+001
2.860643327734069E+003	2.9200933E+000	9.6471085E+001
2.860743327731543E+003	2.9221783E+000	9.6490181E+001
2.860843327729017E+003	2.9224954E+000	9.6458351E+001
2.860943327726491E+003	2.9232473E+000	9.6502914E+001
2.861043327723964E+003	2.9200003E+000	9.6426514E+001
2.861143327721438E+003	2.9218628E+000	9.6496544E+001
2.861243327718912E+003	2.9236603E+000	9.6547485E+001
2.861343327716386E+003	2.9206824E+000	9.6541115E+001
2.861443327713860E+003	2.9230142E+000	9.6528389E+001
2.861543327711333E+003	2.9207027E+000	9.6515648E+001
2.861643327708807E+003	2.9208131E+000	9.6528389E+001
2.861743327706281E+003	2.9230506E+000	9.6528389E+001
2.861843327703755E+003	2.9238284E+000	9.6477440E+001
2.861943327701229E+003	2.9246676E+000	9.6471085E+001
2.862043327698702E+003	2.9280829E+000	9.6522011E+001
2.862143327696176E+003	2.9279268E+000	9.6483818E+001
2.862243327693650E+003	2.9252391E+000	9.6509285E+001
2.862343327691124E+003	2.9277065E+000	9.6483818E+001
2.862443327688597E+003	2.9258323E+000	9.6528389E+001
2.862543327686071E+003	2.9249749E+000	9.6420143E+001
2.862643327683545E+003	2.9229865E+000	9.6458351E+001
2.862743327681019E+003	2.9226096E+000	9.6490181E+001
2.862843327678493E+003	2.9222198E+000	9.6420143E+001
2.862943327675966E+003	2.9213927E+000	9.6566582E+001
2.863043327673440E+003	2.9211648E+000	9.6426514E+001
2.863143327670914E+003	2.9212360E+000	9.6477440E+001
2.863243327668388E+003	2.9219584E+000	9.6471085E+001
2.863343327665862E+003	2.9215012E+000	9.6534744E+001
2.863443327663335E+003	2.9223313E+000	9.6451988E+001
2.863543327660809E+003	2.9223626E+000	9.6451988E+001
2.863643327658283E+003	2.9226604E+000	9.6496544E+001
2.863743327655757E+003	2.9225380E+000	9.6451988E+001
2.863843327653231E+003	2.9236670E+000	9.6451988E+001
2.863943327650704E+003	2.9228411E+000	9.6483818E+001
2.864043327648178E+003	2.9254405E+000	9.6426514E+001
2.864143327645652E+003	2.9249506E+000	9.6553848E+001
2.864243327643126E+003	2.9243693E+000	9.6477440E+001
2.864343327640599E+003	2.9213650E+000	9.6496544E+001
2.864443327638073E+003	2.9212668E+000	9.6553848E+001
2.864543327635547E+003	2.9203758E+000	9.6528389E+001
2.864643327633021E+003	2.9212906E+000	9.6439247E+001
2.864743327630495E+003	2.9206576E+000	9.6490181E+001
2.864843327627968E+003	2.9210598E+000	9.6483818E+001
2.864943327625442E+003	2.9221287E+000	9.6515648E+001
2.865043327622916E+003	2.9226406E+000	9.6458351E+001
2.865143327620390E+003	2.9224331E+000	9.6528389E+001
2.865243327617864E+003	2.9211800E+000	9.6471085E+001
2.865343327615337E+003	2.9232121E+000	9.6528389E+001
2.865443327612811E+003	2.9235413E+000	9.6458351E+001
2.865543327610285E+003	2.9233751E+000	9.6522011E+001
2.865643327607759E+003	2.9218378E+000	9.6541115E+001
2.865743327605232E+003	2.9228742E+000	9.6458351E+001
2.865843327602706E+003	2.9236903E+000	9.6515648E+001
2.865943327600180E+003	2.9256253E+000	9.6502914E+001
2.866043327597654E+003	2.9226243E+000	9.6528389E+001
2.866143327595128E+003	2.9204369E+000	9.6509285E+001
2.866243327592601E+003	2.9231677E+000	9.6496544E+001
2.866343327590075E+003	2.9235206E+000	9.6541115E+001
2.866443327587549E+003	2.9205554E+000	9.6534744E+001
2.866543327585023E+003	2.9229989E+000	9.6490181E+001
2.866643327582497E+003	2.9213254E+000	9.6483818E+001
2.866743327579970E+003	2.9217033E+000	9.6483818E+001
2.866843327577444E+003	2.9227724E+000	9.6490181E+001
2.866943327574918E+003	2.9223101E+000	9.6490181E+001
2.867043327572392E+003	2.9206429E+000	9.6496544E+001
2.867143327569866E+003	2.9213996E+000	9.6604790E+001
2.867243327567339E+003	2.9213498E+000	9.6490181E+001
2.867343327564813E+003	2.9213767E+000	9.6451988E+001
2.867443327562287E+003	2.9214015E+000	9.6477440E+001
2.867543327559761E+003	2.9212883E+000	9.6502914E+001
2.867643327557234E+003	2.9233358E+000	9.6490181E+001
2.867743327554708E+003	2.9212258E+000	9.6515648E+001
2.867843327552182E+003	2.9213529E+000	9.6483818E+001
2.867943327549656E+003	2.9246085E+000	9.6439247E+001
2.868043327547130E+003	2.9243643E+000	9.6445610E+001
2.868143327544603E+003	2.9213579E+000	9.6458351E+001
2.868243327542077E+003	2.9216144E+000	9.6566582E+001
2.868343327539551E+003	2.9222035E+000	9.6502914E+001
2.868443327537025E+003	2.9263899E+000	9.6496544E+001
2.868543327534499E+003	2.9230621E+000	9.6522011E+001
2.868643327531972E+003	2.9241743E+000	9.6464714E+001
2.868743327529446E+003	2.9255052E+000	9.6439247E+001
2.868843327526920E+003	2.9208019E+000	9.6413788E+001
2.868943327524394E+003	2.9217186E+000	9.6566582E+001
2.869043327521867E+003	2.9220221E+000	9.6547485E+001
2.869143327519341E+003	2.9229109E+000	9.6515648E+001
2.869243327516815E+003	2.9222388E+000	9.6451988E+001
2.869343327514289E+003	2.9199052E+000	9.6560219E+001
2.869443327511763E+003	2.9193916E+000	9.6534744E+001
2.869543327509236E+003	2.9185514E+000	9.6477440E+001
2.869643327506710E+003	2.9197791E+000	9.6534744E+001
2.869743327504184E+003	2.9183750E+000	9.6515648E+001
2.869843327501658E+003	2.9199440E+000	9.6534744E+001
2.869943327499132E+003	2.9210293E+000	9.6502914E+001
2.870043327496605E+003	2.9198399E+000	9.6496544E+001
2.870143327494079E+003	2.9205565E+000	9.6541115E+001
2.870243327491553E+003	2.9225049E+000	9.6496544E+001
2.870343327489027E+003	2.9224265E+000	9.6560219E+001
2.870443327486500E+003	2.9231987E+000	9.6553848E+001
2.870543327483974E+003	2.9227843E+000	9.6490181E+001
2.870643327481448E+003	2.9217858E+000	9.6528389E+001
2.870743327478922E+003	2.9219813E+000	9.6445610E+001
2.870843327476396E+003	2.9219081E+000	9.6534744E+001
2.870943327473869E+003	2.9215004E+000	9.6490181E+001
2.871043327471343E+003	2.9220054E+000	9.6502914E+001
2.871143327468817E+003	2.9211779E+000	9.6496544E+001
2.871243327466291E+003	2.9223793E+000	9.6509285E+001
2.871343327463765E+003	2.9236670E+000	9.6458351E+001
2.871443327461238E+003	2.9213636E+000	9.6534744E+001
2.871543327458712E+003	2.9224603E+000	9.6515648E+001
2.871643327456186E+003	2.9229953E+000	9.6458351E+001
2.871743327453660E+003	2.9207156E+000	9.6541115E+001
2.871843327451134E+003	2.9200325E+000	9.6439247E+001
2.871943327448607E+003	2.9203579E+000	9.6534744E+001
2.872043327446081E+003	2.9219031E+000	9.6483818E+001
2.872143327443555E+003	2.9213095E+000	9.6490181E+001
2.872243327441029E+003	2.9214873E+000	9.6471085E+001
2.872343327438502E+003	2.9222445E+000	9.6522011E+001
2.872443327435976E+003	2.9209206E+000	9.6471085E+001
2.872543327433450E+003	2.9218960E+000	9.6509285E+001
2.872643327430924E+003	2.9207730E+000	9.6502914E+001
2.872743327428398E+003	2.9208601E+000	9.6471085E+001
2.872843327425871E+003	2.9232171E+000	9.6477440E+001
2.872943327423345E+003	2.9223449E+000	9.6528389E+001
2.873043327420819E+003	2.9223101E+000	9.6490181E+001
2.873143327418293E+003	2.9231379E+000	9.6401039E+001
2.873243327415767E+003	2.9237788E+000	9.6515648E+001
2.873343327413240E+003	2.9223483E+000	9.6515648E+001
2.873443327410714E+003	2.9224229E+000	9.6541115E+001
2.873543327408188E+003	2.9217050E+000	9.6515648E+001
2.873643327405662E+003	2.9232128E+000	9.6528389E+001
2.873743327403135E+003	2.9242396E+000	9.6451988E+001
2.873843327400609E+003	2.9233425E+000	9.6477440E+001
2.873943327398083E+003	2.9240966E+000	9.6528389E+001
2.874043327395557E+003	2.9246304E+000	9.6483818E+001
2.874143327393031E+003	2.9232278E+000	9.6490181E+001
2.874243327390504E+003	2.9226451E+000	9.6515648E+001
2.874343327387978E+003	2.9222052E+000	9.6445610E+001
2.874443327385452E+003	2.9258502E+000	9.6534744E+001
2.874543327382926E+003	2.9245539E+000	9.6528389E+001
2.874643327380400E+003	2.9248855E+000	9.6502914E+001
2.874743327377873E+003	2.9220760E+000	9.6483818E+001
2.874843327375347E+003	2.9254944E+000	9.6502914E+001
2.874943327372821E+003	2.9229167E+000	9.6534744E+001
2.875043327370295E+003	2.9201097E+000	9.6413788E+001
2.875143327367769E+003	2.9196641E+000	9.6464714E+001
2.875243327365242E+003	2.9204528E+000	9.6541115E+001
2.875343327362716E+003	2.9216042E+000	9.6464714E+001
2.875443327360190E+003	2.9208372E+000	9.6471085E+001
2.875543327357664E+003	2.9208584E+000	9.6534744E+001
2.875643327355137E+003	2.9220002E+000	9.6502914E+001
2.875743327352611E+003	2.9238253E+000	9.6477440E+001
2.875843327350085E+003	2.9194627E+000	9.6522011E+001
2.875943327347559E+003	2.9225118E+000	9.6553848E+001
2.876043327345033E+003	2.9241676E+000	9.6515648E+001
2.876143327342506E+003	2.9259923E+000	9.6509285E+001
2.876243327339980E+003	2.9249871E+000	9.6502914E+001
2.876343327337454E+003	2.9236176E+000	9.6464714E+001
2.876443327334928E+003	2.9249768E+000	9.6528389E+001
2.876543327332402E+003	2.9240162E+000	9.6496544E+001
2.876643327329875E+003	2.9263880E+000	9.6496544E+001
2.876743327327349E+003	2.9227099E+000	9.6401039E+001
2.876843327324823E+003	2.9244366E+000	9.6541115E+001
2.876943327322297E+003	2.9243813E+000	9.6458351E+001
2.877043327319770E+003	2.9238005E+000	9.6483818E+001
2.877143327317244E+003	2.9236381E+000	9.6439247E+001
2.877243327314718E+003	2.9226093E+000	9.6502914E+001
2.877343327312192E+003	2.9226587E+000	9.6426514E+001
2.877443327309666E+003	2.9217474E+000	9.6496544E+001
2.877543327307139E+003	2.9199295E+000	9.6445610E+001
2.877643327304613E+003	2.9231663E+000	9.6490181E+001
2.877743327302087E+003	2.9194369E+000	9.6401039E+001
2.877843327299561E+003	2.9205725E+000	9.6445610E+001
2.877943327297035E+003	2.9208994E+000	9.6502914E+001
2.878043327294508E+003	2.9200544E+000	9.6420143E+001
2.878143327291982E+003	2.9202321E+000	9.6515648E+001
2.878243327289456E+003	2.9206803E+000	9.6496544E+001
2.878343327286930E+003	2.9210982E+000	9.6451988E+001
2.878443327284403E+003	2.9231942E+000	9.6502914E+001
2.878543327281877E+003	2.9214096E+000	9.6483818E+001
2.878643327279351E+003	2.9234853E+000	9.6496544E+001
2.878743327276825E+003	2.9236705E+000	9.6451988E+001
2.878843327274299E+003	2.9260645E+000	9.6477440E+001
2.878943327271772E+003	2.9265902E+000	9.6522011E+001
2.879043327269246E+003	2.9233487E+000	9.6420143E+001
2.879143327266720E+003	2.9236226E+000	9.6502914E+001
2.879243327264194E+003	2.9237082E+000	9.6496544E+001
2.879343327261668E+003	2.9235663E+000	9.6509285E+001
2.879443327259141E+003	2.9247091E+000	9.6553848E+001
2.879543327256615E+003	2.9230554E+000	9.6445610E+001
2.879643327254089E+003	2.9237781E+000	9.6522011E+001
2.879743327251563E+003	2.9229360E+000	9.6522011E+001
2.879843327249037E+003	2.9229660E+000	9.6522011E+001
2.879943327246510E+003	2.9210393E+000	9.6432884E+001
2.880043327243984E+003	2.9234569E+000	9.6528389E+001
2.880143327241458E+003	2.9244659E+000	9.6496544E+001
2.880243327238932E+003	2.9252322E+000	9.6471085E+001
2.880343327236405E+003	2.9249461E+000	9.6464714E+001
2.880443327233879E+003	2.9234514E+000	9.6451988E+001
2.880543327231353E+003	2.9235315E+000	9.6515648E+001
2.880643327228827E+003	2.9229488E+000	9.6502914E+001
2.880743327226301E+003	2.9243088E+000	9.6439247E+001
2.880843327223774E+003	2.9240019E+000	9.6528389E+001
2.880943327221248E+003	2.9226999E+000	9.6432884E+001
2.881043327218722E+003	2.9229026E+000	9.6509285E+001
2.881143327216196E+003	2.9226644E+000	9.6515648E+001
2.881243327213670E+003	2.9226587E+000	9.6445610E+001
2.881343327211143E+003	2.9213691E+000	9.6522011E+001
2.881443327208617E+003	2.9227777E+000	9.6458351E+001
2.881543327206091E+003	2.9230649E+000	9.6439247E+001
2.881643327203565E+003	2.9217567E+000	9.6401039E+001
2.881743327201038E+003	2.9240396E+000	9.6471085E+001
2.881843327198512E+003	2.9224820E+000	9.6502914E+001
2.881943327195986E+003	2.9216158E+000	9.6471085E+001
2.882043327193460E+003	2.9233780E+000	9.6509285E+001
2.882143327190934E+003	2.9273109E+000	9.6490181E+001
2.882243327188407E+003	2.9250176E+000	9.6534744E+001
2.882343327185881E+003	2.9232244E+000	9.6445610E+001
2.882443327183355E+003	2.9249840E+000	9.6528389E+001
2.882543327180829E+003	2.9244502E+000	9.6522011E+001
2.882643327178303E+003	2.9217324E+000	9.6445610E+001
2.882743327175776E+003	2.9210722E+000	9.6483818E+001
2.882843327173250E+003	2.9209247E+000	9.6534744E+001
2.882943327170724E+003	2.9205549E+000	9.6572945E+001
2.883043327168198E+003	2.9201691E+000	9.6515648E+001
2.883143327165672E+003	2.9204657E+000	9.6541115E+001
2.883243327163145E+003	2.9215102E+000	9.6528389E+001
2.883343327160619E+003	2.9229450E+000	9.6541115E+001
2.883443327158093E+003	2.9222100E+000	9.6458351E+001
2.883543327155567E+003	2.9218194E+000	9.6522011E+001
2.883643327153040E+003	2.9238050E+000	9.6502914E+001
2.883743327150514E+003	2.9246175E+000	9.6553848E+001
2.883843327147988E+003	2.9233935E+000	9.6458351E+001
2.883943327145462E+003	2.9233811E+000	9.6560219E+001
2.884043327142936E+003	2.9214478E+000	9.6464714E+001
2.884143327140409E+003	2.9226692E+000	9.6458351E+001
2.884243327137883E+003	2.9218819E+000	9.6490181E+001
2.884343327135357E+003	2.9199817E+000	9.6509285E+001
2.884443327132831E+003	2.9197097E+000	9.6522011E+001
2.884543327130305E+003	2.9214244E+000	9.6509285E+001
2.884643327127778E+003	2.9234102E+000	9.6496544E+001
2.884743327125252E+003	2.9214668E+000	9.6483818E+001
2.884843327122726E+003	2.9211924E+000	9.6560219E+001
2.884943327120200E+003	2.9216883E+000	9.6509285E+001
2.885043327117673E+003	2.9230065E+000	9.6502914E+001
2.885143327115147E+003	2.9241195E+000	9.6490181E+001
2.885243327112621E+003	2.9223392E+000	9.6528389E+001
2.885343327110095E+003	2.9221778E+000	9.6477440E+001
2.885443327107569E+003	2.9225130E+000	9.6471085E+001
2.885543327105042E+003	2.9221256E+000	9.6477440E+001
2.885643327102516E+003	2.9214194E+000	9.6451988E+001
2.885743327099990E+003	2.9221323E+000	9.6458351E+001
2.885843327097464E+003	2.9226668E+000	9.6528389E+001
2.885943327094938E+003	2.9213610E+000	9.6522011E+001
2.886043327092411E+003	2.9201062E+000	9.6528389E+001
2.886143327089885E+003	2.9207933E+000	9.6464714E+001
2.886243327087359E+003	2.9213068E+000	9.6502914E+001
2.886343327084833E+003	2.9210107E+000	9.6496544E+001
2.886443327082307E+003	2.9190760E+000	9.6528389E+001
2.886543327079780E+003	2.9194467E+000	9.6502914E+001
2.886643327077254E+003	2.9214482E+000	9.6477440E+001
2.886743327074728E+003	2.9203436E+000	9.6522011E+001
2.886843327072202E+003	2.9216537E+000	9.6509285E+001
2.886943327069675E+003	2.9187539E+000	9.6553848E+001
2.887043327067149E+003	2.9199576E+000	9.6534744E+001
2.887143327064623E+003	2.9199941E+000	9.6490181E+001
2.887243327062097E+003	2.9212799E+000	9.6509285E+001
2.887343327059571E+003	2.9227519E+000	9.6534744E+001
2.887443327057044E+003	2.9197707E+000	9.6560219E+001
2.887543327054518E+003	2.9203601E+000	9.6490181E+001
2.887643327051992E+003	2.9251618E+000	9.6509285E+001
2.887743327049466E+003	2.9231660E+000	9.6509285E+001
2.887843327046940E+003	2.9223151E+000	9.6515648E+001
2.887943327044413E+003	2.9235952E+000	9.6477440E+001
2.888043327041887E+003	2.9270015E+000	9.6553848E+001
2.888143327039361E+003	2.9228749E+000	9.6534744E+001
2.888243327036835E+003	2.9233451E+000	9.6515648E+001
2.888343327034308E+003	2.9232430E+000	9.6483818E+001
2.888443327031782E+003	2.9214637E+000	9.6509285E+001
2.888543327029256E+003	2.9202962E+000	9.6490181E+001
2.888643327026730E+003	2.9219453E+000	9.6477440E+001
2.888743327024204E+003	2.9219105E+000	9.6496544E+001
2.888843327021677E+003	2.9209137E+000	9.6471085E+001
2.888943327019151E+003	2.9207065E+000	9.6572945E+001
2.889043327016625E+003	2.9209969E+000	9.6528389E+001
2.889143327014099E+003	2.9183619E+000	9.6490181E+001
2.889243327011573E+003	2.9190331E+000	9.6566582E+001
2.889343327009046E+003	2.9186907E+000	9.6432884E+001
2.889443327006520E+003	2.9197605E+000	9.6458351E+001
2.889543327003994E+003	2.9205151E+000	9.6458351E+001
2.889643327001468E+003	2.9206541E+000	9.6509285E+001
2.889743326998941E+003	2.9193721E+000	9.6522011E+001
2.889843326996415E+003	2.9210086E+000	9.6502914E+001
2.889943326993889E+003	2.9217727E+000	9.6477440E+001
2.890043326991363E+003	2.9221103E+000	9.6477440E+001
2.890143326988837E+003	2.9228041E+000	9.6528389E+001
2.890243326986310E+003	2.9236808E+000	9.6496544E+001
2.890343326983784E+003	2.9227951E+000	9.6560219E+001
2.890443326981258E+003	2.9250340E+000	9.6451988E+001
2.890543326978732E+003	2.9230666E+000	9.6483818E+001
2.890643326976206E+003	2.9235277E+000	9.6490181E+001
2.890743326973679E+003	2.9227405E+000	9.6471085E+001
2.890843326971153E+003	2.9229944E+000	9.6464714E+001
2.890943326968627E+003	2.9233391E+000	9.6534744E+001
2.891043326966101E+003	2.9226925E+000	9.6432884E+001
2.891143326963575E+003	2.9231644E+000	9.6483818E+001
2.891243326961048E+003	2.9248669E+000	9.6534744E+001
2.891343326958522E+003	2.9233804E+000	9.6515648E+001
2.891443326955996E+003	2.9226463E+000	9.6458351E+001
2.891543326953470E+003	2.9235940E+000	9.6515648E+001
2.891643326950943E+003	2.9238722E+000	9.6451988E+001
2.891743326948417E+003	2.9220808E+000	9.6496544E+001
2.891843326945891E+003	2.9214003E+000	9.6509285E+001
2.891943326943365E+003	2.9215624E+000	9.6509285E+001
2.892043326940839E+003	2.9223492E+000	9.6528389E+001
2.892143326938312E+003	2.9230525E+000	9.6592041E+001
2.892243326935786E+003	2.9215782E+000	9.6560219E+001
2.892343326933260E+003	2.9222696E+000	9.6483818E+001
2.892443326930734E+003	2.9218969E+000	9.6483818E+001
2.892543326928208E+003	2.9219553E+000	9.6439247E+001
2.892643326925681E+003	2.9238014E+000	9.6541115E+001
2.892743326923155E+003	2.9239061E+000	9.6445610E+001
2.892843326920629E+003	2.9231670E+000	9.6534744E+001
2.892943326918103E+003	2.9234216E+000	9.6464714E+001
2.893043326915576E+003	2.9219666E+000	9.6483818E+001
2.893143326913050E+003	2.9241107E+000	9.6572945E+001
2.893243326910524E+003	2.9230595E+000	9.6490181E+001
2.893343326907998E+003	2.9227467E+000	9.6541115E+001
2.893443326905472E+003	2.9229994E+000	9.6445610E+001
2.893543326902945E+003	2.9230354E+000	9.6458351E+001
2.893643326900419E+003	2.9239566E+000	9.6483818E+001
2.893743326897893E+003	2.9229958E+000	9.6451988E+001
2.893843326895367E+003	2.9232981E+000	9.6439247E+001
2.893943326892841E+003	2.9254203E+000	9.6464714E+001
2.894043326890314E+003	2.9252591E+000	9.6509285E+001
2.894143326887788E+003	2.9260867E+000	9.6483818E+001
2.894243326885262E+003	2.9241219E+000	9.6522011E+001
2.894343326882736E+003	2.9224930E+000	9.6509285E+001
2.894443326880210E+003	2.9228799E+000	9.6515648E+001
2.894543326877683E+003	2.9224193E+000	9.6541115E+001
2.894643326875157E+003	2.9194081E+000	9.6439247E+001
2.894743326872631E+003	2.9214182E+000	9.6502914E+001
2.894843326870105E+003	2.9214540E+000	9.6464714E+001
2.894943326867578E+003	2.9207494E+000	9.6483818E+001
2.895043326865052E+003	2.9206541E+000	9.6439247E+001
2.895143326862526E+003	2.9201822E+000	9.6464714E+001
2.895243326860000E+003	2.9201427E+000	9.6451988E+001
2.895343326857474E+003	2.9204342E+000	9.6502914E+001
2.895443326854947E+003	2.9207778E+000	9.6464714E+001
2.895543326852421E+003	2.9208932E+000	9.6509285E+001
2.895643326849895E+003	2.9212203E+000	9.6458351E+001
